city_name,country,city_lat,city_lon,population,max_temp_ctrl,max_temp_ssp,temp_diff,timestamp_ctrl,timestamp_ssp,time_idx_ctrl,time_idx_ssp,cell_idx_ctrl,cell_idx_ssp,lat_ctrl,lon_ctrl,lat_ssp,lon_ssp
Chetumal,Mexico,18.5000193,-88.2999956,154517,33.3174987792969,40.77999267578127,7.462493896484375,1951-04-02T21:00:00.000000000,2091-03-31T21:00:00.000000000,3654,32862,2081798,2081798,18.594024658203125,271.5882263183594,18.594024658203125,271.5882263183594
Tataouine,Tunisia,33.0000032,10.4667036,62577,43.53484497070315,50.9957214355469,7.46087646484375,1950-06-05T15:00:00.000000000,2083-06-29T12:00:00.000000000,1244,10203,1326875,1326875,33.005271911621094,10.490797996520996,33.005271911621094,10.490797996520996
Meknes,Morocco,33.900423,-5.5599813,697628,43.20906982421877,50.6696716308594,7.460601806640625,1950-07-31T15:00:00.000000000,2092-07-21T15:00:00.000000000,1692,36684,1284714,1284714,33.98945617675781,354.38201904296875,33.98945617675781,354.38201904296875
Bijar,Iran,35.8740751,47.5936735,53871,36.5583435058594,44.0185485839844,7.460205078125,1959-07-09T12:00:00.000000000,2088-08-07T12:00:00.000000000,27811,25131,1196974,1196974,35.88751983642578,47.67441940307617,35.88751983642578,47.67441940307617
Moranbah,Australia,-22.0015653,148.0380334,10000,41.1149841308594,48.57467041015627,7.459686279296875,1952-01-15T06:00:00.000000000,2091-01-31T06:00:00.000000000,5953,32385,4713694,4713694,-22.038663864135746,148.11534118652344,-22.038663864135746,148.11534118652344
Sunshine Coast,Australia,-26.6799878,153.0500272,71043,40.29305419921877,47.75130615234377,7.458251953125,1965-10-20T06:00:00.000000000,2085-10-19T03:00:00.000000000,46169,16944,4961399,4957776,-26.67838287353516,153.0497283935547,-26.608083724975582,152.98013305664062
Yopal,Colombia,5.3469991,-72.4059986,61029,36.8365417480469,44.29473266601565,7.45819091796875,1966-03-11T18:00:00.000000000,2091-03-16T21:00:00.000000000,47309,32742,2924768,2924768,5.307557106018066,287.6426696777344,5.307557106018066,287.6426696777344
Qasserine,Tunisia,35.1803965,8.829993,81987,39.59356079101565,47.05156860351565,7.4580078125,1950-07-30T12:00:00.000000000,2083-06-26T12:00:00.000000000,1683,10179,1227781,1227781,35.184532165527344,8.839285850524902,35.184532165527344,8.839285850524902
Tasikmalaya,Indonesia,-7.3254069,108.2146761,271143,30.642938232421898,38.09890136718752,7.455963134765625,1952-02-20T06:00:00.000000000,2082-10-17T06:00:00.000000000,6241,8161,3818697,3813979,-7.416520118713379,108.16793823242188,-7.346221446990967,108.22881317138672
La Paz,Honduras,14.319999,-87.6840026,17555,35.64797363281252,43.10030517578127,7.45233154296875,1960-04-24T21:00:00.000000000,2090-04-01T21:00:00.000000000,30134,29950,2338191,2333868,14.30579948425293,272.3311767578125,14.376097679138184,272.3333435058594
McAlester,United States of America,34.9329956,-95.765974,21668,41.77495727539065,49.22585449218752,7.450897216796875,1959-08-09T21:00:00.000000000,2090-08-11T21:00:00.000000000,28062,31006,1242586,1242586,34.90333938598633,264.2893371582031,34.90333938598633,264.2893371582031
Mitú,Colombia,1.1983106,-70.1736084,5917,33.94014892578127,41.38869628906252,7.44854736328125,1950-03-09T18:00:00.000000000,2091-02-08T18:00:00.000000000,541,32453,3217156,3217156,1.159929633140564,289.8738098144531,1.159929633140564,289.8738098144531
Puerto Cabello,Venezuela,10.459714496602151,-68.00652938505468,174000,31.135858154296898,38.58342895507815,7.44757080078125,1951-09-03T18:00:00.000000000,2091-04-01T18:00:00.000000000,4885,32869,2573284,2586912,10.579964637756348,292.0635070800781,10.369068145751951,291.9261169433594
Salamá,Guatemala,15.102999,-90.3140006,40000,32.07161865234377,39.51815185546877,7.446533203125,1951-04-01T21:00:00.000000000,2091-03-30T21:00:00.000000000,3646,32854,2286547,2286547,15.149384498596191,269.6632385253906,15.149384498596191,269.6632385253906
Shreveport,United States of America,32.5000175,-93.7700234,248053,41.79290161132815,49.23903808593752,7.446136474609375,1959-08-28T21:00:00.000000000,2090-08-11T21:00:00.000000000,28214,31006,1348830,1348828,32.58348083496094,266.3824462890625,32.58348083496094,266.1632080078125
Masjed Soleyman,Iran,31.9799976,49.2999259,153663,49.24428710937502,56.69014892578127,7.44586181640625,1959-07-09T12:00:00.000000000,2092-07-27T12:00:00.000000000,27811,36731,1379874,1379874,31.880491256713867,49.16967391967773,31.880491256713867,49.16967391967773
Ygatimí,Paraguay,-24.12530239926449,-55.64315131187634,2809,39.10064086914065,46.5462585449219,7.44561767578125,1958-10-11T18:00:00.000000000,2083-10-09T18:00:00.000000000,25645,11021,4826294,4830058,-24.077327728271484,304.3948974609375,-24.14762687683105,304.3358154296875
Putrajaya,Malaysia,2.9325152122667406,101.6950374044619,67964,33.59758911132815,41.04305419921877,7.445465087890625,1951-03-15T06:00:00.000000000,2091-03-21T06:00:00.000000000,3505,32777,3084007,3084007,2.98769760131836,101.66666412353516,2.98769760131836,101.66666412353516
Mbeya,Tanzania,-8.8900142,33.4300419,291649,29.086053466796898,36.5312438964844,7.4451904296875,1950-10-14T12:00:00.000000000,2092-10-02T12:00:00.000000000,2291,37267,3911269,3911269,-8.822495460510254,33.313201904296875,-8.822495460510254,33.313201904296875
Kasane,Botswana,-17.8095731,25.1500305,9250,38.7924743652344,46.23735961914065,7.44488525390625,1958-10-10T12:00:00.000000000,2091-11-01T12:00:00.000000000,25635,34579,4467896,4467897,-17.750438690185547,25.11627960205078,-17.750438690185547,25.203489303588867
Toluca,Mexico,19.28930795148478,-99.65317928548968,1531000,29.3203063964844,36.76455078125002,7.4442443847656214,1960-05-12T21:00:00.000000000,2091-04-30T21:00:00.000000000,30278,33102,2041063,2028956,19.29701232910156,260.46533203125,19.50790786743164,260.2581787109375
Lashkar Gah,Afghanistan,31.582998,64.3599996,201546,45.70281372070315,53.14687500000002,7.444061279296875,1955-07-01T09:00:00.000000000,2084-07-10T09:00:00.000000000,16058,13218,1390000,1393336,31.66959571838379,64.31654357910156,31.59929656982422,64.23951721191406
Ufa,Russia,54.7919207,56.0380854,1018000,37.33327636718752,44.77651367187502,7.4432373046875,1956-08-19T09:00:00.000000000,2092-07-16T12:00:00.000000000,19378,36643,513358,513358,54.65729141235352,55.73964309692383,54.65729141235352,55.73964309692383
Mahabad,Iran,36.770377,45.7200411,162434,39.18950805664065,46.63216552734377,7.442657470703125,1954-07-23T12:00:00.000000000,2088-07-21T12:00:00.000000000,13315,24995,1154026,1154026,36.8717041015625,45.71052551269531,36.8717041015625,45.71052551269531
Blagodarnyy,Russia,45.1047262,43.4343925,35995,41.37078247070315,48.81240234375002,7.441619873046875,1968-08-18T12:00:00.000000000,2089-08-07T12:00:00.000000000,54435,28051,825883,825883,45.09666061401367,43.53032684326172,45.09666061401367,43.53032684326172
Tarija,Bolivia,-21.5166854,-64.749986,159269,34.31038818359377,41.75020751953127,7.4398193359375,1956-09-06T18:00:00.000000000,2083-10-08T18:00:00.000000000,19525,11013,4688005,4691914,-21.546571731567383,295.3067626953125,-21.616870880126957,295.3326416015625
Virginia,United States of America,47.5236741,-92.5364036,8709,37.06875000000002,44.50737915039065,7.438629150390625,1950-07-16T21:00:00.000000000,2089-06-29T21:00:00.000000000,1574,27742,742314,739879,47.48681640625,267.4876708984375,47.5571174621582,267.4835510253906
Kalamata,Greece,37.0389136,22.1141951,71823,37.28936157226565,44.72698364257815,7.4376220703125,1967-07-21T09:00:00.000000000,2089-08-08T09:00:00.000000000,51282,28058,1144730,1144730,37.08259963989258,22.113605499267575,37.08259963989258,22.113605499267575
Dikson,Russia,73.5069719,80.5450988,1113,17.818994140625023,25.256372070312523,7.4373779296875,1966-07-14T09:00:00.000000000,2092-06-29T15:00:00.000000000,48306,36508,112985,113938,73.56765747070312,80.54621887207031,73.49736022949219,80.58577728271484
Campobasso,Italy,41.5629991,14.6559966,50762,37.89849243164065,45.33571777343752,7.437225341796875,1953-07-08T12:00:00.000000000,2085-07-23T12:00:00.000000000,10275,16243,959185,959185,41.58172225952149,14.67532444000244,41.58172225952149,14.67532444000244
Tel Aviv,Israel,32.0819373,34.7680659,3112000,41.50655517578127,48.9431091308594,7.436553955078125,1954-05-31T09:00:00.000000000,2088-05-03T09:00:00.000000000,12890,24362,1379743,1369794,31.880491256713867,34.98194885253906,32.09138870239258,35.0
Hami,China,42.8269841,93.5150048,580000,44.27169189453127,51.70327148437502,7.43157958984375,1954-08-02T09:00:00.000000000,2092-07-31T09:00:00.000000000,13394,36762,915967,915967,42.70650100708008,93.45642852783205,42.70650100708008,93.45642852783205
Kirov,Russia,58.5900529,49.6699808,457437,33.18865356445315,40.61867675781252,7.430023193359375,1954-08-17T12:00:00.000000000,2082-07-24T12:00:00.000000000,13515,7483,406109,404309,58.594024658203125,49.689579010009766,58.66432189941406,49.79999923706055
Barrancabermeja,Colombia,7.0899923,-73.849999,191403,34.46798095703127,41.89577636718752,7.42779541015625,1950-08-16T18:00:00.000000000,2091-02-16T21:00:00.000000000,1821,32518,2805067,2805069,7.06502628326416,286.0388488769531,7.06502628326416,286.1908874511719
Padilla,Bolivia,-19.2996114,-64.3099612,2920,29.006433105468773,36.43337402343752,7.42694091796875,1956-09-06T18:00:00.000000000,2090-10-04T18:00:00.000000000,19525,31437,4560819,4560819,-19.29701232910156,295.7524719238281,-19.29701232910156,295.7524719238281
Cedar Rapids,United States of America,41.9699821,-91.660023,170621,40.7358337402344,48.1613708496094,7.425537109375,1950-07-17T21:00:00.000000000,2090-08-12T21:00:00.000000000,1582,31014,947324,950077,41.9332160949707,268.43023681640625,41.8629150390625,268.1712646484375
Hurghada,Egypt,27.2300033,33.8300175,157204,41.65126953125002,49.07668457031252,7.4254150390625,1954-05-31T12:00:00.000000000,2089-07-19T12:00:00.000000000,12891,27899,1614901,1614901,27.100175857543945,33.73748779296875,27.100175857543945,33.73748779296875
Maracay,Venezuela,10.2488256,-67.597753,1007000,35.2100769042969,42.63521728515627,7.425140380859375,1969-04-21T18:00:00.000000000,2091-04-09T21:00:00.000000000,56405,32934,2600584,2600584,10.15817165374756,292.4210510253906,10.15817165374756,292.4210510253906
Gympie,Australia,-26.1885966,152.6709289,11649,40.9934020996094,48.4178405761719,7.4244384765625,1952-01-15T03:00:00.000000000,2085-10-19T03:00:00.000000000,5952,16944,4939601,4935955,-26.256589889526367,152.63446044921875,-26.1862907409668,152.6644744873047
Ash Shatrah,Iraq,31.4175255,46.1772225,161949,51.23970947265627,58.66085205078127,7.421142578125,1951-07-21T12:00:00.000000000,2085-07-29T12:00:00.000000000,4531,16291,1403203,1403203,31.388399124145508,46.28878402709961,31.388399124145508,46.28878402709961
La Ceiba,Honduras,15.7631063,-86.7969865,145926,30.633111572265648,38.0541931152344,7.42108154296875,1951-06-08T03:00:00.000000000,2090-04-04T18:00:00.000000000,4184,29973,2244018,2256749,15.852372169494627,273.1444702148437,15.641475677490234,273.3050842285156
Kristiansand,Norway,58.14561960901902,7.9749838798265404,63814,27.197595214843773,34.6157165527344,7.418121337890625,1950-06-20T09:00:00.000000000,2088-07-17T12:00:00.000000000,1362,24963,416784,416784,58.1722297668457,7.877461910247803,58.1722297668457,7.877461910247803
Tynda,Russia,55.1742666,124.7075712,37335,35.29290161132815,42.71071777343752,7.417816162109375,1951-07-08T06:00:00.000000000,2090-06-30T09:00:00.000000000,4425,30666,497656,497656,55.21968078613281,124.8096160888672,55.21968078613281,124.8096160888672
Palatka,United States of America,29.6476852,-81.6513058,21452,37.84453735351565,45.26192626953127,7.417388916015625,1959-06-20T18:00:00.000000000,2089-07-02T18:00:00.000000000,27661,27765,1490441,1490441,29.63092994689941,278.3429870605469,29.63092994689941,278.3429870605469
Mazatlán,Mexico,23.2211007,-106.4200007,368204,34.0308776855469,41.44732055664065,7.41644287109375,1969-04-11T18:00:00.000000000,2090-07-13T21:00:00.000000000,56325,30774,1817158,1817158,23.30404090881348,253.66212463378903,23.30404090881348,253.66212463378903
Alicante,Spain,38.3512199,-0.4836407,315863,38.34649047851565,45.76265869140627,7.416168212890625,1951-08-03T12:00:00.000000000,2091-08-18T12:00:00.000000000,4635,33979,1090719,1090719,38.41827774047852,359.3902587890625,38.41827774047852,359.3902587890625
Hermosillo,Mexico,29.0988814,-110.954065,595811,44.31023559570315,51.72622070312502,7.415985107421875,1965-07-16T21:00:00.000000000,2090-07-16T21:00:00.000000000,45406,30798,1517909,1517909,29.06854057312012,248.9207763671875,29.06854057312012,248.9207763671875
El Progreso,Guatemala,14.92229409124964,-90.01620820480316,147197,37.7702575683594,45.18609008789065,7.41583251953125,1951-04-01T21:00:00.000000000,2090-04-04T21:00:00.000000000,3646,29974,2299401,2303690,14.938488006591797,270.0839538574219,14.868189811706545,269.9161376953125
Farah,Afghanistan,32.3917296,62.0968192,73647,46.01241455078127,53.42800292968752,7.41558837890625,1950-07-11T09:00:00.000000000,2090-07-23T12:00:00.000000000,1530,30851,1356832,1356832,32.372581481933594,62.03883361816406,32.372581481933594,62.03883361816406
Ely,United States of America,47.9004212,-91.8256977,3731,37.07033691406252,44.48592529296877,7.41558837890625,1950-07-15T21:00:00.000000000,2089-08-15T21:00:00.000000000,1566,28118,727769,727769,47.90861129760742,268.2089538574219,47.90861129760742,268.2089538574219
Votkinsk,Russia,57.0304065,53.9900272,98633,34.45305786132815,41.86770019531252,7.414642333984375,1956-08-19T12:00:00.000000000,2092-07-16T09:00:00.000000000,19379,36642,448648,448648,56.977149963378906,53.924049377441406,56.977149963378906,53.924049377441406
Chaman,Pakistan,30.9250491,66.4463212,88568,40.7861267089844,48.20034179687502,7.414215087890625,1950-07-11T12:00:00.000000000,2084-07-11T12:00:00.000000000,1531,13227,1423567,1423567,30.96660804748535,66.43364715576172,30.96660804748535,66.43364715576172
Gurupi,Brazil,-11.7196089,-49.0599876,64789,39.0283142089844,46.4421325683594,7.413818359375,1951-10-09T18:00:00.000000000,2090-10-27T18:00:00.000000000,5173,31621,4105968,4105968,-11.775043487548828,311.0116271972656,-11.775043487548828,311.0116271972656
Portsmouth,United Kingdom,50.8003475,-1.0800222,442252,33.8740173339844,41.2877136230469,7.4136962890625,1963-08-18T15:00:00.000000000,2090-08-03T15:00:00.000000000,39820,30940,630516,632764,50.86116027832031,358.7165832519531,50.79085922241211,358.7188720703125
Mendefera,Eritrea,14.8859764,38.8163281,257390,33.69552001953127,41.1082702636719,7.412750244140625,1950-03-19T12:00:00.000000000,2091-06-16T12:00:00.000000000,619,33475,2300936,2305226,14.868189811706545,38.91891860961914,14.797890663146973,38.71508407592773
Brisbane,Australia,-27.453085,153.0331469,1860000,43.27373657226565,50.68621215820315,7.4124755859375,1952-01-12T03:00:00.000000000,2085-10-19T03:00:00.000000000,5928,16944,5000980,4990234,-27.451669692993164,153.0201416015625,-27.240772247314453,153.11036682128906
Nusaybin,Turkey,37.0749837,41.218352,152668,46.44960937500002,53.86123046875002,7.41162109375,1963-07-22T12:00:00.000000000,2085-07-30T12:00:00.000000000,39603,16299,1150953,1150952,36.94200134277344,41.383399963378906,36.94200134277344,41.26482391357422
Al Qamishli,Syria,37.0300252,41.2299792,104107,46.44960937500002,53.86123046875002,7.41162109375,1963-07-22T12:00:00.000000000,2085-07-30T12:00:00.000000000,39603,16299,1150953,1150952,36.94200134277344,41.383399963378906,36.94200134277344,41.26482391357422
Busselton,Australia,-33.6564095,115.3486592,10214,38.1723571777344,45.58220825195315,7.40985107421875,1967-12-29T09:00:00.000000000,2091-01-26T06:00:00.000000000,52570,32345,5303092,5303092,-33.70825958251953,115.3788833618164,-33.70825958251953,115.3788833618164
Emden,Germany,53.3666767,7.2166548,51526,34.7941833496094,42.2023864746094,7.408203125,1958-07-27T12:00:00.000000000,2090-08-02T12:00:00.000000000,25035,30931,552302,552302,53.32161712646485,7.186311721801758,53.32161712646485,7.186311721801758
Richland,United States of America,46.2918113,-119.2911013,44869,43.9841247558594,51.39199218750002,7.407867431640625,1965-07-30T00:00:00.000000000,2088-08-10T21:00:00.000000000,45511,25158,781632,781632,46.362037658691406,240.76800537109372,46.362037658691406,240.76800537109372
Ketchikan,United States of America,55.3562193,-131.6639895,9070,30.996301269531276,38.39937744140627,7.4030761718749964,1953-07-30T00:00:00.000000000,2089-07-12T00:00:00.000000000,10447,27839,496236,496236,55.289981842041016,228.4337310791016,55.289981842041016,228.4337310791016
Childress,United States of America,34.4248871,-100.2139195,6557,43.1336608886719,50.53640136718752,7.402740478515625,1968-06-21T21:00:00.000000000,2091-07-24T21:00:00.000000000,53974,33782,1264715,1261536,34.41124725341797,259.8113098144531,34.481544494628906,259.7984924316406
Prudhoe Bay,United States of America,70.292181,-148.6693598,2500,25.2539001464844,32.65224609375002,7.3983459472656214,1951-08-18T21:00:00.000000000,2091-07-09T21:00:00.000000000,4758,33662,162509,162509,70.26361846923828,211.26315307617188,70.26361846923828,211.26315307617188
Apatity,Russia,67.5730705,33.3930415,66907,28.376153564453148,35.77413330078127,7.397979736328125,1952-07-14T12:00:00.000000000,2088-07-07T09:00:00.000000000,7403,24882,209384,209384,67.52196502685547,33.33333206176758,67.52196502685547,33.33333206176758
Kamyshin,Russia,50.0803915,45.4000089,128626,40.27266845703127,47.66988525390627,7.397216796875,1956-07-16T12:00:00.000000000,2091-08-05T12:00:00.000000000,19107,33875,655762,658054,50.017574310302734,45.54973983764648,49.94727325439453,45.47038269042969
